date,Year,Month,FTB_Import_Returned_(-),FTB_Import_Other,FTB_Import_Ships_and_aircraft,FTB_Import_Diamonds_rough_and_working_net,FTB_Import_Fuels,FTB_Import_Investment_goods,FTB_Import_Raw_materials,FTB_Import_Consumer_goods,"FTB_Import_excl._ships_aircraft,_diamonds_and_fuels",FTB_Import_Total_excl._ships_aircraft_and_diamonds,FTB_Import_Total,FTB_Export_Returned_(-),FTB_Export_Wholesale_of_diamonds,FTB_Export_Working_of_diamonds,FTB_Export_Other,"FTB_Export_Manufacturing,_mining_&_quarrying_excl.working_diamonds","FTB_Export_Agriculture,_forestry_and_fishing","FTB_Export_Total_excl._ships,_aircraft_and_diamonds",FTB_Export_Total,fisher_export_volume,fisher_import_volume,Austria_Import,Austria_Export,Italy_Import,Italy_Export,Ireland_Import,Ireland_Export,Estonia_Import,Estonia_Export,Bulgaria_Import,Bulgaria_Export,Belgium_Import,Belgium_Export,Germany_Import,Germany_Export,Denmark_Import,Denmark_Export,Netherlands_Import,Netherlands_Export,Hungary_Import,Hungary_Export,Greece_Import,Greece_Export,Luxembourg_Import,Luxembourg_Export,Latvia_Import,Latvia_Export,Lithuania_Import,Lithuania_Export,Malta_Import,Malta_Export,Slovenia_Import,Slovenia_Export,Slovakia_Import,Slovakia_Export,Spain_Import,Spain_Export,Poland_Import,Poland_Export,Portugal_Import,Portugal_Export,Finland_Import,Finland_Export,Czechia_Import,Czechia_Export,France_Import,France_Export,Cyprus_Import,Cyprus_Export,Croatia_Import,Croatia_Export,Romania_Import,Romania_Export,Sweden_Import,Sweden_Export,Iceland_Import,Iceland_Export,Norway_Import,Norway_Export,Switzerland_Import,Switzerland_Export,Ukraine_Import,Ukraine_Export,Albania_Import,Albania_Export,Bosnia_and_Herzegovina_Import,Bosnia_and_Herzegovina_Export,Belarus_Import,Belarus_Export,Gibraltar_Import,Gibraltar_Export,United_Kingdom_Import,United_Kingdom_Export,Turkiye_Import,Turkiye_Export,Moldova_Import,Moldova_Export,North_Macedonia_Import,North_Macedonia_Export,Serbia_Import,Serbia_Export,Russian_Federation_Import,Russian_Federation_Export,Other_Countries_Import,Other_Countries_Export,Uzbekistan_Import,Uzbekistan_Export,Azerbaijan_Import,Azerbaijan_Export,United_Arab_Emirates_Import,United_Arab_Emirates_Export,Indonesia_Import,Indonesia_Export,Armenia_Import,Armenia_Export,Bahrain_Import,Bahrain_Export,Georgia_Import,Georgia_Export,India_Import,India_Export,Hong_Kong_Import,Hong_Kong_Export,Philippines_Import,Philippines_Export,Viet_Nam_Import,Viet_Nam_Export,Turkmenistan_Import,Turkmenistan_Export,Taiwan_Import,Taiwan_Export,Japan_Import,Japan_Export,Jordan_Import,Jordan_Export,Myanmar_Import,Myanmar_Export,Malaysia_Import,Malaysia_Export,China_(1)_Import,China_(1)_Export,Singapore_Import,Singapore_Export,Sri_Lanka_Import,Sri_Lanka_Export,South_Korea_Import,South_Korea_Export,Kazakhstan_Import,Kazakhstan_Export,Cambodia_Import,Cambodia_Export,Thailand_Import,Thailand_Export,Uganda_Import,Uganda_Export,Eswatini_Import,Eswatini_Export,Ethiopia_Import,Ethiopia_Export,Botswana_Import,Botswana_Export,Ghana_Import,Ghana_Export,Gabon_Import,Gabon_Export,South_Africa_Import,South_Africa_Export,Dem._Rep.of_the_Congo_Import,Dem._Rep.of_the_Congo_Export,Zimbabwe_Import,Zimbabwe_Export,Zambia_Import,Zambia_Export,Cote_d'Ivoire_Import,Cote_d'Ivoire_Export,Tanzania_Import,Tanzania_Export,Mauritius_Import,Mauritius_Export,Egypt_Import,Egypt_Export,Morocco_Import,Morocco_Export,Nigeria_Import,Nigeria_Export,Namibia_Import,Namibia_Export,Senegal_Import,Senegal_Export,Republic_of_Congo_Import,Republic_of_Congo_Export,Cameroon_Import,Cameroon_Export,Kenya_Import,Kenya_Export,Reunion_Import,Reunion_Export,Rwanda_Import,Rwanda_Export,USA_Import,USA_Export,Mexico_Import,Mexico_Export,Canada_Import,Canada_Export,El_Salvador_Import,El_Salvador_Export,Bahamas_Import,Bahamas_Export,Barbados_Import,Barbados_Export,Jamaica_Import,Jamaica_Export,Guatemala_Import,Guatemala_Export,Haiti_Import,Haiti_Export,Honduras_Import,Honduras_Export,Dominican_Republic_Import,Dominican_Republic_Export,Trinidad_and_Tobago_Import,Trinidad_and_Tobago_Export,Martinique_Import,Martinique_Export,Nicaragua_Import,Nicaragua_Export,Puerto_Rico_Import,Puerto_Rico_Export,Panama_Import,Panama_Export,Cuba_Import,Cuba_Export,Costa_Rica_Import,Costa_Rica_Export,Uruguay_Import,Uruguay_Export,Ecuador_Import,Ecuador_Export,Argentina_Import,Argentina_Export,Bolivia_Import,Bolivia_Export,Brazil_Import,Brazil_Export,Venezuela_Import,Venezuela_Export,Paraguay_Import,Paraguay_Export,Peru_Import,Peru_Export,Chile_Import,Chile_Export,Colombia_Import,Colombia_Export,Australia_Import,Australia_Export,New_Zealand_Import,New_Zealand_Export,Papua_New_Guinea_Import,Papua_New_Guinea_Export,Fiji_Import,Fiji_Export,Countries_Import,Countries_Export
2025-06-01 00:00,2025,June,1.5,0.0,6.1,127.8,746.7,1123.2,3153.1,1696.0,5972.3,6719.0,6852.9,40.2,22.8,13.3,0.0,3749.4,49.0,3731.6,3794.3,95.9452944701346,102.67041319422997,61.5,9.5,303.0,59.2,215.7,79.8,10.4,0.5,34.8,5.2,184.9,161.2,455.5,183.2,51.3,4.6,317.3,179.3,28.7,21.1,78.2,39.0,12.0,0.6,4.5,5.0,10.8,6.7,20.5,20.4,13.4,16.6,8.3,1.5,165.7,76.1,64.1,43.4,32.5,7.1,38.6,3.5,84.5,11.1,173.6,70.7,19.2,65.5,3.0,2.8,29.4,16.6,96.3,9.3,0.2,0.7,21.7,2.6,397.1,32.0,9.6,7.2,0.6,0.1,0.9,0.1,6.2,1.1,0.0,0.0,179.1,138.9,71.1,0.1,0.6,0.3,0.9,0.2,8.4,0.8,41.2,27.2,9.499999999999998,7.9,2.5,2.2,1.3,16.2,164.8,15.7,7.3,2.5,0.4,0.6,1.3,0.0,3.8,1.8,116.4,151.8,217.8,127.9,8.8,12.9,24.3,16.8,0.0,0.0,173.3,54.1,56.7,62.4,40.3,6.5,0.3,0.0,0.1,1.3,904.3,194.3,129.9,40.0,4.2,3.8,151.8,72.3,1.1,2.4,1.7,0.1,96.0,24.4,0.2,0.2,0.0,0.3,2.8,0.2,3.3,1.7,0.2,0.8,0.0,0.0,8.3,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,9.5,0.1,10.0,0.1,19.3,23.0,1.5,9.5,0.4,1.6,0.1,0.0,0.2,0.9,0.2,0.0,0.0,0.1,1.0,3.0,0.0,0.0,0.0,0.2,585.3,913.9,4.2,36.1,31.3,39.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.3,0.1,1.3,0.0,0.4,0.0,0.0,0.2,0.1,0.0,0.1,1.4,0.6,0.0,0.0,2.3,1.8,21.7,9.3,0.5,2.9,13.6,10.8,0.1,0.2,22.8,61.4,0.0,0.2,16.0,0.6,1.7,6.9,4.1,5.8,0.8,5.7,10.4,38.6,1.7,3.7,0.0,0.1,0.0,0.0,724.2,475.7
2025-07-01 00:00,2025,July,2.9,0.0,48.7,250.1,557.1,1563.1,4276.3,2633.9,8473.3,9030.4,9329.2,44.0,69.2,91.8,0.0,4901.0,78.2,4848.0,5096.3,123.7380370650056,137.31292503249432,60.0,25.0,389.6,88.6,251.4,70.6,7.0,2.0,31.9,8.3,300.1,126.1,681.3,283.0,61.1,9.8,326.5,238.7,60.8,16.9,161.5,41.1,19.0,0.9,7.0,4.0,10.5,11.6,18.2,19.2,20.3,33.3,19.4,2.1,205.1,116.1,74.8,58.1,30.1,6.4,40.2,13.7,74.7,36.3,245.4,119.2,28.5,8.3,1.8,0.9,58.4,29.9,127.0,15.9,0.3,0.4,21.4,6.3,492.4,58.1,12.5,10.6,0.4,0.7,0.5,0.0,6.8,2.1,0.0,18.0,362.2,133.6,74.3,0.4,0.5,7.5,1.6,0.8,13.1,1.2,30.9,41.8,18.1,6.9,4.4,4.6,1.6,23.5,233.2,59.8,12.6,2.0,0.8,1.3,1.7,0.0,5.9,17.1,177.4,232.5,350.2,174.5,13.7,29.6,34.2,11.5,0.0,0.0,125.8,79.4,103.5,94.2,53.2,6.6,0.6,0.0,0.8,2.0,1606.7,356.3,158.6,66.5,6.0,7.3,260.7,117.3,1.1,2.9,1.5,0.0,161.3,43.8,0.8,0.8,1.0,0.2,3.1,1.0,20.9,2.3,0.6,0.4,0.0,0.0,17.7,22.9,0.0,1.4,0.0,0.0,0.5,0.4,0.0,0.0,0.4,1.8,16.9,0.3,28.2,15.1,1.4,7.3,0.6,2.9,0.1,0.3,0.2,0.0,0.2,0.2,0.0,0.0,0.8,4.0,0.0,0.0,0.0,0.1,874.6,1498.5,16.0,38.6,57.5,54.2,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.7,0.1,4.9,0.0,0.0,0.0,0.3,0.1,3.0,0.0,0.5,0.0,0.0,0.0,0.3,0.4,1.2,2.9,1.1,0.0,0.3,2.1,5.1,19.9,1.6,0.5,3.7,21.9,14.8,0.4,0.1,22.7,109.1,0.0,1.0,14.9,0.3,1.7,5.8,9.6,10.5,0.8,8.5,15.6,122.5,2.9,5.8,0.0,0.1,0.0,0.0,563.8,466.2
2025-08-01 00:00,2025,August,2.5,0.0,28.8,168.9,542.4,1227.0,3684.2,2256.0,7167.2,7709.6,7907.3,35.9,64.0,147.8,0.0,4230.7,72.3,4222.8,4479.0,107.71937417186004,117.72060720973349,56.4,15.2,311.2,60.7,188.2,136.8,5.3,1.2,27.6,4.6,216.5,91.1,565.0,186.6,70.4,6.6,334.3,196.2,43.8,14.4,131.1,24.1,12.7,0.4,5.3,8.6,7.9,7.8,19.3,22.7,11.9,18.6,12.0,2.7,205.3,72.3,60.1,36.6,24.6,4.0,25.9,4.5,53.5,11.0,252.4,102.5,17.9,5.0,1.9,0.8,34.0,24.2,88.7,10.1,0.3,0.4,19.2,4.4,392.4,47.6,10.4,10.8,0.5,0.6,0.4,0.1,4.9,1.9,0.0,0.0,237.2,121.9,73.4,1.6,0.4,7.0,1.8,0.7,5.9,1.4,22.4,28.8,12.6,6.500000000000001,1.6,1.4,0.7,45.3,238.3,60.3,8.3,2.5,0.7,0.9,2.0,0.0,4.0,5.9,136.2,256.7,255.0,127.8,14.1,17.2,42.3,14.4,0.0,0.0,93.0,109.5,76.5,69.1,47.4,8.7,0.6,0.0,0.4,2.7,1321.0,287.7,128.3,73.1,6.4,3.8,230.1,121.8,0.6,6.4,2.6,0.1,159.9,42.7,1.6,1.2,0.6,0.4,2.8,0.4,10.4,1.1,0.3,1.0,0.0,0.0,9.2,14.6,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.5,0.2,0.5,6.2,0.1,25.0,11.3,1.1,6.9,0.5,2.8,0.9,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.9,3.0,0.0,0.1,0.0,1.2,786.3,1235.2,8.4,29.6,60.6,56.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,2.8,0.0,0.0,0.0,0.8,0.1,2.7,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,2.3,1.1,0.0,0.0,1.6,3.1,31.2,1.1,0.7,4.0,35.2,10.0,0.1,0.2,25.1,62.4,0.0,0.1,9.7,4.7,3.9,4.7,5.5,8.1,1.2,7.6,14.4,36.9,1.9,3.8,0.0,0.0,0.0,0.0,576.3,457.2
2025-09-01 00:00,2025,September,1.1,0.1,43.9,123.7,598.2,1235.6,3567.1,2296.7,7099.5,7697.7,7865.3,35.9,30.5,86.3,0.0,4220.0,105.4,4204.3,4406.3,104.13139419589,117.41772439845649,62.3,19.7,243.1,125.5,196.7,79.8,6.9,1.0,22.1,6.5,257.1,93.5,540.5,208.9,98.1,9.3,383.7,208.7,28.8,13.8,85.6,42.8,17.9,1.0,4.1,4.4,15.2,5.2,24.5,3.7,13.5,22.9,11.7,2.2,170.1,84.1,54.6,45.7,42.2,22.3,27.0,2.0,71.2,84.9,214.8,123.0,20.9,7.5,4.1,2.7,36.5,14.7,105.5,13.5,0.1,0.3,23.6,2.3,414.9,47.9,10.9,5.3,0.4,0.5,0.4,0.1,3.9,1.0,0.0,0.0,201.0,124.0,74.1,1.6,0.5,0.7,1.2,1.1,5.8,9.1,36.3,46.5,8.7,6.1,1.9,0.9,1.7,55.2,244.3,56.7,11.5,2.5,0.8,0.8,0.6,0.1,3.4,7.1,143.2,156.1,298.3,179.3,13.8,26.7,34.7,10.3,0.0,12.2,103.0,88.9,75.0,71.9,39.6,11.7,0.4,0.0,0.4,1.7,1281.5,289.4,148.9,60.7,6.1,4.5,184.9,81.7,0.4,11.6,1.1,0.1,97.4,22.2,0.8,1.6,0.0,0.2,4.2,0.9,6.6,1.5,0.0,0.8,0.0,0.0,5.6,16.1,0.0,0.8,0.0,0.0,0.0,0.1,0.2,0.6,0.1,0.4,23.6,0.2,34.1,13.4,1.0,4.0,0.5,2.5,0.7,0.3,0.3,1.4,0.7,0.1,0.0,0.0,1.0,4.4,0.0,0.2,0.0,1.2,826.2,1243.1,7.6,31.0,46.3,57.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.3,0.0,0.0,0.0,0.7,0.0,2.7,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.7,2.1,1.6,0.0,0.1,1.2,4.3,35.1,0.7,1.0,2.5,28.4,30.6,0.4,0.1,32.9,81.4,0.1,0.1,11.7,1.6,3.5,6.3,4.5,5.2,0.8,9.8,11.8,40.4,1.8,3.7,0.0,0.0,0.0,0.1,587.8,591.3
2025-10-01 00:00,2025,October,2.3,0.0,5.4,120.6,680.0,1258.0,3244.7,2112.3,6615.0,7295.0,7421.0,28.1,18.8,109.6,0.0,4342.5,115.2,4328.5,4558.0,107.084854894829,111.76334916548318,56.3,16.7,312.1,147.3,229.3,121.2,6.9,0.8,20.5,6.8,217.2,127.2,545.4,217.3,43.9,37.3,300.2,226.9,42.3,12.5,70.7,35.7,12.7,5.8,5.3,2.3,11.3,4.3,16.6,34.0,20.7,25.9,9.7,3.5,165.1,58.3,53.3,42.7,14.4,6.1,23.6,6.5,77.9,9.6,184.2,115.4,23.3,63.2,1.6,2.4,35.0,16.4,71.5,23.8,0.1,0.3,24.5,2.3,416.4,47.1,7.6,5.0,0.3,0.5,0.4,0.1,2.8,1.0,0.0,0.0,230.7,119.4,73.5,3.4,0.5,1.2,1.1,0.3,6.3,4.3,26.4,40.4,12.2,6.7,1.0,1.1,1.5,44.7,211.2,49.7,7.9,1.8,0.8,0.5,1.9,4.8,3.3,3.8,148.1,129.4,205.5,148.4,13.8,10.7,26.1,9.5,0.0,0.2,64.5,75.7,76.9,79.7,34.5,6.6,0.2,0.0,0.6,1.9,1109.8,197.6,100.2,72.2,6.2,4.3,229.3,83.8,0.6,8.2,0.5,0.0,121.0,30.2,0.6,1.7,0.0,0.1,6.1,1.1,8.3,1.1,0.0,0.8,0.0,0.0,5.0,13.5,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.9,0.7,5.0,0.2,29.8,11.0,0.8,8.1,0.4,1.3,3.0,0.3,0.1,2.8,0.4,0.0,0.1,0.0,1.7,3.4,0.0,0.0,0.0,0.7,812.7,1245.0,13.3,36.0,41.0,43.9,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.1,0.6,5.0,0.0,0.1,0.0,0.5,0.1,1.6,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.4,1.9,1.7,0.0,0.0,1.2,3.7,32.7,1.1,0.5,4.6,29.9,20.4,0.3,0.1,31.5,74.2,0.1,0.1,20.3,0.3,4.8,6.5,10.1,5.5,0.8,7.1,11.0,31.5,0.5,3.1,0.0,0.0,0.0,0.0,678.3,719.0
2025-11-01 00:00,2025,November,2.9,0.0,111.9,225.8,642.4,1419.6,3635.7,2335.7,7391.0,8033.4,8371.1,31.9,27.4,116.6,0.0,4755.6,143.1,4739.1,5010.8,117.27346326253394,123.18517769338229,61.5,11.2,318.6,157.3,254.8,98.6,6.9,3.1,26.8,27.6,278.4,129.5,505.5,254.9,67.8,6.8,492.2,229.3,36.0,23.1,77.4,40.9,14.3,1.0,4.9,2.3,8.2,9.3,16.8,18.5,10.5,29.7,11.2,4.0,197.1,86.8,48.5,61.1,34.8,4.4,25.3,11.7,94.8,15.6,236.8,110.5,22.0,50.4,4.1,1.8,46.5,54.0,69.9,36.2,0.4,0.2,24.9,3.7,473.0,59.8,13.4,7.6,0.6,0.4,0.2,0.0,2.7,0.9,0.0,0.0,269.1,131.8,79.9,3.4,0.9,1.0,1.3,3.0,6.6,4.9,28.2,54.6,12.2,5.6,3.4,1.3,1.9,48.2,242.7,75.3,10.2,1.7,1.0,1.2,2.1,0.1,4.3,3.3,159.3,195.1,245.4,162.4,13.3,11.5,43.7,12.6,0.0,1.4,92.7,68.7,108.8,77.9,45.9,9.6,0.2,0.0,0.5,2.0,1302.0,208.7,145.4,92.8,5.1,5.6,239.0,101.6,1.1,7.9,0.8,0.1,161.5,36.4,0.4,0.8,0.8,0.1,3.5,1.0,11.3,1.4,0.0,1.0,0.0,0.0,6.8,12.9,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.2,0.6,1.4,5.4,0.2,43.4,17.9,0.6,14.3,0.4,1.9,0.9,0.2,0.2,0.1,0.0,0.0,0.0,0.9,1.0,4.9,0.0,0.1,0.0,0.4,820.5,1524.4,7.2,30.6,48.5,59.5,0.0,1.2,0.0,0.0,0.0,0.1,0.1,0.2,0.6,3.9,0.0,0.0,0.0,0.4,0.1,2.0,0.0,0.1,0.0,0.0,0.3,0.1,0.1,0.2,2.4,0.9,0.0,0.0,1.2,3.2,26.0,2.3,0.4,4.3,20.9,12.3,0.0,0.1,25.1,92.4,0.0,0.1,13.2,0.6,4.7,7.9,8.0,7.3,0.9,9.8,17.8,40.3,1.3,3.6,0.0,0.0,0.0,0.0,637.0,571.7
2025-12-01 00:00,2025,December,3.2,0.0,28.0,167.3,599.8,1651.2,3908.6,2425.3,7985.1,8584.9,8780.2,40.2,33.1,107.0,0.0,5163.4,152.2,5163.8,5415.5,127.10965290804256,131.53287092048924,79.7,13.0,345.1,131.3,250.8,140.9,7.8,3.1,26.8,19.699,257.1,132.9,586.8,245.5,106.4,13.0,309.6,246.9,32.8,22.399,85.7,46.7,20.7,0.7,7.1,3.299,11.2,11.3,13.3,14.3,14.7,50.2,12.0,2.399,164.7,72.4,58.6,76.799,29.6,8.3,34.9,12.199,100.3,15.8,266.4,122.599,27.8,53.299,2.9,2.5,38.7,59.0,85.6,15.4,0.1,0.2,21.9,3.299,559.2,62.6,12.7,9.9,0.1,0.7,0.3,0.1,8.1,1.6,0.0,11.5,305.1,132.599,84.5,0.0,0.9,2.299,1.4,0.9,7.2,6.0,29.4,46.899,12.0,6.598999999999998,2.2,4.5,0.8,42.6,270.0,51.399,12.0,2.2,0.0,0.7,0.8,1.5,4.3,24.699,161.5,267.3,249.7,248.599,11.5,11.6,41.6,23.0,0.0,0.0,126.8,81.0,125.1,110.4,50.7,11.3,0.2,0.1,0.3,2.399,1547.0,263.699,145.6,110.2,6.0,5.5,341.9,130.9,1.1,4.599,1.4,0.2,120.3,35.5,0.9,2.1,0.1,0.6,3.1,0.7,10.8,0.1,0.2,0.9,0.0,0.0,6.1,14.9,0.0,1.7,0.0,0.0,0.0,0.3,0.7,1.0,0.6,1.2,0.2,0.2,38.7,15.4,1.6,21.8,0.4,2.299,1.1,0.0,0.2,0.4,0.2,0.0,0.0,0.5,1.3,3.6,0.0,0.0,0.0,0.0,783.5,1464.2,7.9,37.399,48.5,72.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.3,5.4,0.0,0.0,0.1,1.0,0.0,3.299,0.0,1.1,0.0,0.0,0.1,0.1,0.0,0.5,2.3,1.5,0.0,0.1,1.5,2.899,25.1,1.899,0.8,4.0,15.9,9.8,0.1,0.4,21.7,95.299,0.0,0.0,20.0,0.4,5.7,7.4,15.7,9.199,3.3,20.899,13.3,37.6,0.4,4.9,0.0,0.0,0.0,0.0,588.8,706.399
2026-01-01 00:00,2026,January,2.3,0.0,10.4,132.9,711.3,1534.5,3580.6,2235.5,7350.6,8061.9,8205.2,30.3,82.2,153.8,0.0,4715.8,228.2,4812.0,5149.7,118.37975608301451,122.58187927413466,37.4,10.1,225.0,128.8,242.4,182.5,9.2,3.6,22.2,7.299,282.5,126.599,604.2,237.199,69.0,14.0,359.1,200.0,36.7,21.8,70.5,63.7,19.7,1.1,6.2,2.2,13.4,11.699,18.4,32.399,8.2,35.1,10.8,12.1,191.3,83.299,69.8,65.0,31.3,7.599,33.2,4.9,55.8,10.6,209.6,189.9,18.1,67.7,1.9,1.399,23.7,25.5,141.0,11.0,0.5,0.2,23.9,3.799,483.2,51.2,8.0,11.8,0.4,0.7,0.3,0.1,5.8,1.1,0.0,0.0,287.4,133.699,82.1,0.0,0.7,10.199,1.3,0.3,4.4,3.299,18.5,47.1,12.099999999999998,9.798,1.3,2.299,0.8,21.199,255.0,46.899,7.3,3.5,0.8,0.8,1.4,2.2,3.9,4.7,163.9,253.0,223.7,159.699,12.4,14.1,44.5,10.8,0.0,27.899,101.5,61.5,90.2,89.9,40.5,15.199,0.1,0.1,1.4,1.3,1201.6,214.0,127.0,128.5,6.2,6.9,279.9,93.599,0.7,4.799,1.4,0.2,138.0,35.6,0.8,0.5,0.3,0.3,3.5,0.5,5.4,1.399,0.2,0.7,0.0,0.1,4.6,11.5,0.0,0.3,0.0,0.3,0.2,0.1,0.1,0.1,1.0,1.0,0.5,0.3,34.3,17.5,3.1,18.699,0.3,1.899,0.4,0.0,0.3,0.2,0.0,0.0,0.0,0.2,1.0,3.2,0.0,0.2,0.0,0.2,851.6,1481.8,10.0,37.5,54.6,58.899,0.0,0.3,0.0,0.0,0.0,0.1,0.0,1.0,0.7,2.799,0.0,0.0,0.0,0.6,0.1,3.6,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.1,2.9,1.6,0.0,0.0,2.0,4.5,38.7,1.0,1.1,4.799,23.2,9.8,0.2,0.5,26.9,89.7,0.0,0.2,9.7,0.4,4.6,5.599,16.0,6.9,0.8,8.099,13.2,28.5,0.8,27.8,0.0,0.0,0.0,0.1,737.4,411.5
2026-02-01 00:00,2026,February,3.1,0.0,55.4,110.7,674.1,1794.1,3674.0,2526.5,7994.6,8668.7,8834.8,38.8,29.5,193.2,0.0,4102.5,204.3,4237.1,4490.8,102.94913679668412,129.54885845258192,60.1,13.7,346.9,113.3,220.2,53.2,7.8,1.0,25.2,5.0,239.4,121.4,531.8,172.7,47.9,9.3,409.1,234.3,30.6,28.8,90.1,57.0,14.3,1.3,4.7,3.3,8.6,11.6,28.4,23.6,12.1,51.7,15.8,2.5,176.9,86.7,48.7,47.5,26.8,7.0,28.0,8.0,83.3,13.6,221.9,141.4,21.4,83.3,2.3,1.6,35.5,53.9,66.1,11.6,0.4,0.1,13.5,5.6,581.1,42.2,11.5,20.6,0.6,0.6,0.2,0.0,3.4,1.2,0.2,0.0,233.5,145.5,94.0,0.0,1.0,1.0,1.0,0.2,6.9,2.3,18.9,58.2,16.400000000000002,7.999999999999999,1.6,2.1,1.0,17.8,200.9,51.4,9.8,1.3,0.4,0.8,3.8,6.3,5.9,5.2,148.8,158.3,276.0,144.7,13.8,15.0,49.3,12.2,0.0,0.8,93.4,80.0,78.4,68.2,47.4,8.7,0.4,0.0,1.8,1.7,1529.0,187.3,117.9,59.2,4.5,7.0,276.3,92.7,0.6,6.8,0.3,0.2,95.1,34.9,0.5,1.7,0.5,0.0,1.6,0.7,7.3,0.2,0.2,0.9,0.0,0.0,6.4,14.4,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.3,0.8,0.7,0.5,0.1,31.3,15.7,1.0,3.8,1.4,1.1,0.2,0.0,0.2,0.4,0.3,0.2,0.0,0.0,1.1,2.5,0.0,0.1,0.0,0.2,872.7,1396.3,6.9,27.0,41.7,62.2,0.0,0.5,0.0,0.3,0.0,0.1,0.0,0.3,0.2,4.1,0.0,0.0,0.0,0.3,0.3,0.9,0.0,0.2,0.0,0.1,0.0,0.9,0.0,0.4,6.9,0.8,0.0,0.1,1.6,2.3,43.7,1.0,0.8,3.0,34.0,7.2,0.2,0.5,25.5,63.7,0.1,0.0,9.5,0.6,5.5,7.1,15.8,23.5,0.9,9.9,13.2,29.6,0.9,4.9,0.1,0.0,0.0,0.0,1012.0,363.3
2026-03-01 00:00,2026,March,2.6,0.0,38.1,57.0,798.8,1484.7,3695.3,2376.9,7556.9,8355.7,8450.8,36.0,8.1,50.8,0.0,4699.2,188.6,4808.8,4910.7,116.75037050544606,123.64922971671642,47.8,11.8,316.3,125.7,222.2,30.9,12.1,1.6,26.2,6.3,226.0,374.8,649.1,267.2,102.6,7.5,345.1,247.7,34.3,33.6,89.8,67.1,15.8,1.1,5.2,3.4,10.5,18.0,24.6,23.1,11.1,54.3,18.0,19.2,158.2,100.1,67.8,59.7,25.8,6.5,35.9,4.3,57.2,17.4,235.4,163.1,25.1,55.7,3.3,1.5,44.1,25.5,114.3,16.5,0.7,0.2,27.6,7.0,522.3,34.6,14.5,18.9,0.7,0.4,0.4,0.1,7.2,0.4,0.0,38.0,270.4,146.2,92.0,3.0,0.5,0.7,1.6,0.1,6.4,3.8,24.0,43.4,13.9,7.5,1.5,0.8,0.6,34.6,211.2,23.3,6.8,3.3,0.5,0.2,1.5,3.0,4.0,6.6,118.0,159.0,228.9,262.8,12.8,11.2,24.8,16.8,0.0,2.1,82.4,124.9,71.8,69.0,49.6,13.2,0.2,0.0,3.2,1.2,1344.5,220.7,120.0,64.8,4.8,2.1,284.4,146.0,0.8,5.5,1.0,0.0,138.0,44.0,0.4,0.3,0.4,0.2,2.3,0.3,2.1,0.0,0.0,1.1,0.0,0.0,22.7,14.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,14.6,0.6,0.4,0.3,23.9,33.8,1.0,31.1,0.7,1.9,0.2,0.1,0.0,0.0,0.3,0.2,0.0,0.4,0.3,3.3,0.0,0.2,0.0,0.2,721.4,1431.5,7.6,42.7,53.0,83.0,0.0,1.9,0.0,0.1,0.0,0.1,0.0,0.8,1.0,4.8,0.0,0.0,0.0,1.4,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,5.6,1.2,0.0,0.3,1.5,2.8,48.3,1.6,1.0,5.2,46.6,15.4,0.1,0.0,23.7,105.7,0.0,0.1,13.4,0.5,3.5,10.9,12.2,10.2,1.7,10.5,12.5,40.9,0.8,7.9,0.0,0.0,0.0,0.0,829.2,231.5
